Temperature (C),Humidity,Pressure (millibars)
7.083333333,0.94,1022.26
6.683333333,0.96,1022.34
6.55,0.96,1022.66
6.038888889,0.96,1022.48
5.677777778,0.96,1022.61
4.994444444,0.93,1022.87
4.994444444,0.93,1023.07
6,0.88,1024.05
6.088888889,0.87,1024.83
7.2,0.8,1024.67
8.622222222,0.79,1025.14
9.861111111,0.77,1024.96
10.99444444,0.72,1025.12
10.86666667,0.72,1024.72
10.11111111,0.77,1024.62
11.01666667,0.72,1024.81
8.922222222,0.84,1025.15
8.305555556,0.86,1025.32
8.677777778,0.9,1025.71
7.633333333,0.96,1025.97
7.544444444,0.94,1026.3
8.072222222,0.9,1026.81
7.544444444,0.94,1027.05
7.638888889,0.96,1027.03
7.711111111,0.93,1027.31
7.5,0.96,1027.59
7.177777778,0.96,1027.4
7.177777778,0.96,1027.78
5.716666667,0.93,1028.31
5.138888889,0.94,1028.58
3.1,1,1028.59
3.394444444,0.99,1028.91
6.227777778,0.87,1029.48
7.288888889,0.75,1029.88
8.9,0.69,1029.97
10.01666667,0.67,1030.29
9.927777778,0.67,1030
9.938888889,0.67,1030.04
9.972222222,0.67,1029.89
9,0.71,1030.18
8,0.75,1030.2
7.311111111,0.8,1030.48
6.222222222,0.86,1030.99
6.233333333,0.93,1031.19
5.044444444,0.93,1031.48
5.388888889,0.96,1031.61
5.366666667,0.96,1031.84
3.816666667,0.96,1031.74
2.85,0.96,1031.92
1.938888889,0.97,1032.23
1.716666667,0.96,1032.03
0.65,0.96,1032.02
0.872222222,0.96,1032.16
1.044444444,0.93,1032.13
0.994444444,0.93,1032.13
1.244444444,0.93,1032.32
2.161111111,1,1032.63
3.916666667,0.93,1032.73
5.672222222,0.89,1032.75
5.327777778,0.98,1032.61
7.433333333,0.97,1032.01
10.21666667,0.72,1031.33
11.04444444,0.65,1030.63
11.07222222,0.61,1030.32
10.81666667,0.65,1030.04
5.116666667,0.86,1030.32
3.888888889,0.92,1030.71
2.533333333,0.92,1030.6
2.127777778,0.92,1030.42
1.066666667,0.96,1030.25
1.9,0.93,1029.98
1.555555556,0.96,1029.85
-1.061111111,1,1030.02
-0.794444444,0.97,1029.79
-1.138888889,0.96,1029.62
-1.622222222,0.96,1029.42
-1.344444444,0.97,1029.4
-2.155555556,1,1029.12
-2.155555556,1,1029.11
-0.911111111,0.92,1029.19
0.1,1,1029.41
3.85,0.99,1029.21
7.438888889,0.66,1029.03
9.844444444,0.52,1028.52
11,0.51,1027.81
11.03333333,0.5,1027.23
11.04444444,0.55,1026.51
11.06666667,0.47,1025.92
8.233333333,0.6,1025.91
7.15,0.74,1025.89
6.088888889,0.71,1025.98
6.294444444,0.78,1025.66
7.105555556,0.74,1025.4
7.066666667,0.75,1025.3
6.672222222,0.79,1025.28
6.577777778,0.78,1025.18
6.066666667,0.8,1024.99
5.527777778,0.77,1024.84
5.577777778,0.77,1024.58
5.533333333,0.8,1024.2
5.516666667,0.77,1023.85
5.994444444,0.77,1023.61
5.905555556,0.77,1023.51
5.833333333,0.78,1023.73
6.138888889,0.76,1023.99
7.222222222,0.71,1023.99
7.8,0.71,1024.18
8.866666667,0.66,1024.01
8.866666667,0.63,1023.42
9.838888889,0.62,1023.23
9.977777778,0.61,1022.9
8.938888889,0.66,1022.88
8.938888889,0.7,1022.63
7.8,0.76,1022.61
7.755555556,0.83,1022.91
7.683333333,0.84,1023.03
7.711111111,0.83,1023.03
7.711111111,0.84,1023.42
7.655555556,0.84,1023.55
7.711111111,0.8,1023.71
13.91666667,0.96,1025.82
14.36111111,0.96,1025.73
13.97222222,0.96,1025.9
13.87222222,0.96,1025.71
13.89444444,0.96,1025.31
14.38888889,0.94,1025.3
13.84444444,1,1025.41
13.86666667,1,1025.41
13.96666667,0.99,1025.81
13.91111111,0.91,1026.09
13.95555556,0.9,1026.58
13.97777778,0.84,1026.57
15.04444444,0.79,1026.29
16.13333333,0.72,1025.89
16.03333333,0.68,1025.58
17.2,0.64,1025.29
16.13333333,0.67,1024.98
15.97222222,0.71,1024.83
14.97777778,0.78,1024.79
13.88888889,0.83,1024.89
13.89444444,0.88,1024.99
12.85,0.95,1025.08
13.35555556,0.9,1025.01
13.29444444,0.95,1025.01
7.711111111,0.77,1023.81
7.088888889,0.79,1023.9
6.688888889,0.82,1024
6.644444444,0.83,1023.91
6.638888889,0.86,1023.93
7.177777778,0.86,1024.22
7.127777778,0.87,1024.43
7.072222222,0.87,1025.02
7.2,0.8,1025.51
7.777777778,0.83,1025.63
7.861111111,0.78,1025.86
8.911111111,0.72,1026.03
9.972222222,0.71,1025.91
9.944444444,0.67,1025.76
9.95,0.71,1025.72
9.95,0.71,1025.73
9.088888889,0.76,1025.78
8.888888889,0.77,1026.12
7.777777778,0.89,1026.52
7.777777778,0.88,1026.85
7.655555556,0.84,1027
7.588888889,0.87,1027.11
7.533333333,0.87,1027.26
7.588888889,0.84,1027.33
6.522222222,0.87,1027.32
6.655555556,0.87,1027.26
6.516666667,0.87,1027.23
6.933333333,0.87,1027.04
6.666666667,0.88,1027.11
4.622222222,0.93,1027.16
3.538888889,0.93,1027.35
3.711111111,0.93,1027.5
5.716666667,0.94,1027.94
7.611111111,0.84,1028.13
9.811111111,0.74,1028.06
12.01111111,0.62,1028.13
12.10555556,0.66,1027.55
12.63333333,0.59,1027.36
12.73333333,0.59,1026.8
12.17222222,0.62,1026.54
10.29444444,0.74,1026.95
6.25,0.86,1027.2
5.577777778,0.89,1027.42
4.177777778,0.93,1027.51
2.755555556,1,1027.52
2.2,0.96,1027.82
2.005555556,0.96,1027.83
1.711111111,0.96,1027.94
13.28888889,0.96,1024.81
12.77777778,1,1024.61
13.29444444,0.94,1024.49
13.28888889,0.93,1024.1
13.28888889,0.93,1023.71
13.27777778,0.94,1023.53
12.77777778,0.96,1023.4
12.77777778,0.96,1023.39
12.83888889,0.96,1023.61
12.77777778,0.96,1023.7
13.79444444,0.93,1023.9
13.76666667,0.9,1023.9
13.88333333,0.83,1023.79
14.97222222,0.73,1023.48
15.11666667,0.68,1022.88
16.08333333,0.68,1022.39
15.08888889,0.68,1022.09
14.15555556,0.81,1021.97
13.91111111,0.92,1021.79
13.84444444,0.9,1021.7
13.64444444,0.91,1021.82
12.77777778,1,1021.81
13.26666667,0.93,1021.81
12.72777778,0.96,1021.95
11.68888889,0.96,1021.89
10.18333333,0.93,1021.68
10.4,0.95,1021.42
10.67222222,0.84,1020.99
10.14444444,0.84,1020.9
9.755555556,0.87,1020.82
10.05555556,0.87,1020.6
11.02777778,0.93,1020.51
10.98333333,0.87,1020.99
12.76111111,0.77,1021.47
15.97222222,0.57,1021.49
17,0.49,1021.34
17.65555556,0.51,1021.09
17.77222222,0.52,1020.61
17.87777778,0.5,1020.34
17.75555556,0.5,1019.92
17.75555556,0.5,1019.81
17.21111111,0.51,1019.75
14.02777778,0.72,1019.9
12.33333333,0.75,1020.2
11.45,0.79,1020.54
9.122222222,0.92,1020.79
9.033333333,0.95,1021.18
8.322222222,0.93,1021.3
6.927777778,0.93,1021.3
6.905555556,0.93,1021.29
6.711111111,0.95,1021.17
5.744444444,0.96,1021.09
6.238888889,0.93,1021.1
8.722222222,0.9,1021.05
8.811111111,0.84,1021.4
8.75,0.84,1020.71
10.74444444,0.75,1021.09
12.71111111,0.66,1020.89
15.95,0.53,1020.99
17.01666667,0.45,1021.07
18.79444444,0.41,1020.7
19.88333333,0.36,1020.09
19.84444444,0.4,1019.32
19.97222222,0.44,1018.98
19.92777778,0.44,1018.49
18.84444444,0.47,1018.51
17.15,0.54,1018.49
15.94444444,0.63,1018.79
14.88333333,0.62,1019.07
13.88888889,0.68,1019.66
13.28888889,0.73,1019.79
13,0.73,1019.75
13.66111111,0.71,1019.69
13.81666667,0.7,1019.79
13.80555556,0.71,1019.73
13.31111111,0.77,1019.77
13.26111111,0.78,1019.57
12.83888889,0.86,1019.59
12.77777778,0.83,1019.49
12.75555556,0.78,1019.69
13.72777778,0.71,1020
13.81666667,0.78,1020.28
14.95,0.68,1020.57
16.1,0.68,1020.58
17.75555556,0.65,1020.56
17.82222222,0.6,1020.57
18.85,0.57,1020.34
18.92777778,0.61,1019.86
18.92777778,0.61,1019.67
18.87222222,0.61,1019.78
17.19444444,0.67,1019.93
14.97222222,0.78,1020.36
14.06666667,0.78,1021.07
12.84444444,0.83,1021.63
12.8,0.81,1022.02
11.73333333,0.87,1021.87
11.64444444,0.86,1021.95
10.57777778,0.93,1022.06
10.5,0.9,1021.87
9.977777778,0.93,1021.85
10.48888889,0.93,1021.48
9.911111111,0.94,1021.51
9.961111111,0.93,1021.58
8.961111111,1,1021.94
11.05555556,0.94,1022.23
12.73333333,0.9,1022.55
15.97222222,0.73,1022.64
17.66111111,0.72,1022.32
18.76666667,0.66,1022.17
19.83333333,0.64,1021.77
21.15555556,0.56,1021.18
21.05555556,0.58,1020.38
22.1,0.54,1019.96
21.08333333,0.58,1019.6
18.88333333,0.68,1019.45
17.17222222,0.73,1019.65
16.16666667,0.78,1020.24
14.04444444,0.83,1020.42
14.00555556,0.83,1020.8
12.98888889,0.86,1020.65
12.82777778,0.86,1020.33
12.26666667,0.9,1020.23
12.25555556,0.91,1020.2
12.2,0.9,1019.76
11.6,0.93,1019.49
11.70555556,0.93,1019.61
12.12777778,0.87,1019.46
11.08888889,0.93,1019.65
12.63888889,0.91,1020.08
14.88333333,0.84,1020.26
17.15,0.73,1020.36
18.85,0.67,1020.29
21.08333333,0.59,1020.04
22.26666667,0.59,1019.55
23,0.52,1019.16
23.90555556,0.5,1018.45
23.90555556,0.5,1018.12
22.92777778,0.52,1017.78
20.11111111,0.63,1017.56
18.83888889,0.73,1018.04
17.35555556,0.75,1018.33
16.15555556,0.78,1018.9
15.57777778,0.81,1018.93
14.47222222,0.84,1019.16
20.39444444,0.61,1009.19
17.75555556,0.74,1008.83
17.76666667,0.75,1008.59
17.17777778,0.76,1008.21
17.2,0.76,1007.91
16.61666667,0.8,1007.59
16.11111111,0.82,1007.49
17.71111111,0.72,1007.31
19.76111111,0.64,1007.52
21.83888889,0.56,1007.75
22.39444444,0.59,1008.53
24.26666667,0.48,1008.25
24.63888889,0.48,1007.97
25.70555556,0.45,1007.99
26.02777778,0.45,1007.22
26.83333333,0.46,1007.1
26.73888889,0.44,1006.83
26.55555556,0.45,1007.09
25.62777778,0.49,1007.34
22.45555556,0.67,1007.53
20.87777778,0.76,1008.07
20.81111111,0.8,1008.88
19.81666667,0.79,1008.88
18.75555556,0.85,1009.38
15.02777778,0.96,1015.12
15.02777778,0.96,1014.91
14.71666667,0.95,1014.68
13.91666667,0.96,1014.41
13.91666667,0.96,1013.92
14.07777778,0.96,1013.87
14.93333333,0.93,1013.7
16.07222222,0.93,1013.7
18.63333333,0.9,1013.56
20.85555556,0.8,1013.35
23.42777778,0.68,1013.3
23.48333333,0.67,1013.38
24.4,0.66,1013.51
22.43333333,0.72,1013.56
22.77222222,0.7,1013.16
21.9,0.7,1012.77
21.96666667,0.66,1012.56
21.08888889,0.73,1012.19
19.85555556,0.79,1012.45
19.81111111,0.79,1012.17
18.88333333,0.9,1012.45
17.73333333,0.9,1012.58
17.2,0.93,1013.11
17.23888889,0.96,1012.95
17.2,0.97,1012.28
17.17777778,0.97,1012.08
17.21666667,0.96,1012.07
17.17777778,0.97,1011.74
17.12777778,0.93,1011.43
16.67777778,0.97,1011.18
17.15,0.93,1011.13
17.2,0.93,1011.03
17.28888889,0.93,1010.95
18.77222222,0.9,1010.82
20.83333333,0.8,1010.84
21.9,0.75,1010.64
22.52777778,0.72,1010.26
24.7,0.65,1010.06
25.73333333,0.59,1009.69
26.83333333,0.56,1009.46
25.81111111,0.61,1009.15
23.90555556,0.66,1008.95
22.66666667,0.74,1008.66
21.06666667,0.81,1008.73
21.20555556,0.81,1008.82
22.52777778,0.73,1008.61
21.48333333,0.74,1008.62
20.94444444,0.78,1008.98
19.84444444,0.79,1009.28
19.86111111,0.79,1009.37
19.75555556,0.85,1009.66
18.84444444,0.9,1009.58
18.28888889,0.9,1009.69
18.23888889,0.93,1009.91
17.71111111,0.97,1010.18
17.16111111,0.93,1010.87
17.6,0.97,1011.47
17.64444444,0.97,1012.1
17.2,0.93,1013.08
17.21666667,0.93,1013.86
17.28888889,0.92,1014.19
19.88333333,0.84,1014.41
20.96111111,0.78,1014.38
21.57222222,0.71,1014.44
22.66111111,0.66,1014.43
23.21111111,0.65,1014.06
20.99444444,0.79,1014.34
18.79444444,0.84,1014.13
18.85,0.8,1014.41
17.73333333,0.79,1014.33
17.70555556,0.79,1013.91
17.19444444,0.82,1013.91
17.15,0.84,1013.42
17.66111111,0.82,1013.33
17.74444444,0.83,1013.5
16.64444444,0.93,1013.24
16.13333333,0.97,1012.8
16.29444444,0.93,1012.77
17.15,0.87,1012.72
16.06666667,0.93,1013.33
17.76111111,0.85,1013.61
18.83888889,0.79,1014.12
19.95,0.78,1014.25
21.06666667,0.74,1014.78
21.03888889,0.79,1015.12
21.1,0.8,1014.84
21.36111111,0.78,1014.98
22.15,0.68,1015.22
22.10555556,0.73,1014.36
22.02222222,0.74,1014.16
17.26666667,0.88,1013.81
15.18888889,0.93,1015.74
15.56111111,0.98,1015.57
16.13888889,0.93,1015.41
16.13888889,0.97,1015.41
17.06666667,0.94,1015.36
17.15555556,0.93,1015.16
17.15555556,0.97,1014.95
17.21666667,1,1015.25
17.17777778,0.99,1014.85
17.12777778,0.97,1014.46
17.16111111,0.97,1014.75
17.15,1,1014.26
17.15,0.99,1014.34
17.67777778,0.96,1014.45
18.75,0.9,1014.54
18.81666667,0.93,1014.83
19.68888889,0.86,1015.02
19.92777778,0.84,1014.93
22.03888889,0.74,1015.01
20.99444444,0.78,1015.02
21.11111111,0.73,1014.87
22.2,0.64,1014.67
22.06666667,0.68,1014.33
20,0.68,1014.51
16.22777778,0.92,1015.19
17.12777778,0.94,1015.42
17.15,0.93,1015.5
16.62222222,0.97,1015.71
16.53333333,0.97,1016.02
16.08888889,0.97,1016.38
16.01666667,0.97,1015.84
15.98333333,0.96,1015.28
16.01666667,0.97,1015.24
15.97222222,0.97,1015.24
15.86111111,0.97,1015.17
15.93333333,0.93,1015.34
15.93333333,0.93,1015.46
16.03333333,0.94,1015.59
16.08888889,1,1015.95
17.17777778,0.93,1016.06
17.75555556,0.9,1016.39
17.89444444,0.89,1016.62
20.04444444,0.73,1016.63
18.09444444,0.88,1016.45
17.88333333,0.83,1016.69
17.45,0.86,1016.87
17.23888889,0.88,1017.11
16.20555556,0.93,1017.12
16.13333333,0.93,1017.2
16.03888889,0.93,1017.36
15.04444444,0.93,1017.61
14.51111111,0.96,1017.71
14.49444444,0.99,1017.72
14.44444444,0.96,1017.73
14.42222222,0.96,1017.83
14.35,0.96,1017.83
14.35555556,0.96,1017.73
14.30555556,1,1017.83
14.85555556,0.96,1018.05
14.88333333,0.93,1018.23
14.88333333,1,1018.41
15.9,0.94,1018.6
16.08888889,0.93,1018.82
16.18333333,0.93,1018.86
18.89444444,0.83,1019.11
21.06666667,0.6,1018.85
22.68888889,0.57,1018.74
22.44444444,0.54,1018.36
22.13333333,0.59,1017.95
21.02777778,0.59,1018.04
18.25555556,0.75,1018.38
17.38888889,0.86,1018.68
16.22777778,0.92,1018.79
17.07222222,0.88,1019.2
15.02777778,0.92,1020.12
15.51111111,0.93,1018.98
14.52777778,0.96,1019.23
15,0.95,1019.6
14.42222222,0.96,1019.53
13.98333333,0.96,1019.52
13.88888889,0.96,1019.78
13.86666667,0.96,1019.61
14.16111111,0.96,1019.51
14.8,0.93,1019.7
14.77777778,0.93,1019.92
15.76666667,0.89,1020.02
17.06666667,0.82,1020.31
17.71111111,0.74,1020.6
19.85555556,0.62,1020.63
20.04444444,0.6,1020.4
21.15555556,0.56,1020.19
20.96666667,0.55,1019.75
21.13888889,0.57,1019.31
21.11111111,0.59,1019.12
19.26111111,0.64,1019.16
17.98333333,0.82,1019.1
16.22777778,0.86,1019.11
14.23888889,0.91,1019.73
12.85,0.99,1020.11
12.80555556,0.93,1020.31
12.37777778,0.96,1020.23
11.71666667,0.96,1020.31
11.16111111,0.96,1020.21
11.19444444,0.96,1020.15
10.58333333,0.99,1020.02
10.53333333,0.96,1020.02
11.08888889,0.96,1019.95
10.93333333,0.93,1019.84
12.04444444,0.93,1020.33
14.74444444,0.88,1020.62
17.15555556,0.76,1020.8
19.97777778,0.63,1020.99
21.04444444,0.55,1020.98
22.71111111,0.48,1020.7
22.75555556,0.41,1020.59
23.73333333,0.35,1020.39
22.77777778,0.37,1019.9
23.83888889,0.35,1019.89
22.78888889,0.38,1019.79
21.06111111,0.47,1019.9
16.17777778,0.77,1020.19
15.38333333,0.75,1020.69
13.84444444,0.83,1020.98
14.83888889,0.76,1021.09
14.11666667,0.76,1021.1
13.00555556,0.82,1021.17
12.87222222,0.82,1020.91
12.72777778,0.84,1020.95
12.75555556,0.8,1020.87
12.76111111,0.8,1020.38
12.6,0.82,1020.19
12.22777778,0.8,1020.09
12.78333333,0.77,1020.38
13.73888889,0.79,1020.59
15.99444444,0.72,1020.6
17.10555556,0.67,1020.89
17.92222222,0.65,1020.93
19.97222222,0.61,1020.48
22.07777778,0.55,1019.98
22.78888889,0.53,1019.58
23.86111111,0.5,1018.78
24.92777778,0.47,1018.46
24.02777778,0.52,1018.05
22.21666667,0.64,1017.89
20.02222222,0.73,1017.98
18.98888889,0.77,1018.08
18.87222222,0.78,1018.37
18.28888889,0.76,1018.48
17.86111111,0.76,1018.51
17.66111111,0.88,1009.28
17.71111111,0.87,1009.77
17.75,0.88,1009.51
17.71111111,0.87,1009.55
17.17777778,0.9,1009.36
17.14444444,0.91,1009.27
17.15555556,0.93,1009.37
17.66666667,0.9,1009.76
18.72777778,0.86,1009.71
20.88888889,0.74,1009.69
22.53333333,0.67,1009.79
23.41666667,0.64,1009.99
23.68888889,0.59,1009.89
24.80555556,0.55,1009.51
25.53333333,0.56,1009.43
25.77777778,0.51,1009.31
25.8,0.49,1009.01
23.77222222,0.67,1008.97
22.6,0.72,1009.4
20.97777778,0.79,1009.41
19.99444444,0.84,1009.91
18.9,0.84,1010.3
18.9,0.83,1010.4
18.35,0.87,1010.41
17.29444444,0.78,1018.55
17.26666667,0.78,1018.06
16.85555556,0.82,1018.01
16.76111111,0.78,1017.49
16.68888889,0.81,1017.66
16.38333333,0.87,1017.75
16.18333333,0.87,1016.97
16.18333333,0.87,1016.96
17.24444444,0.82,1016.64
17.38888889,0.81,1016.35
19.07777778,0.77,1016.16
20.18888889,0.78,1015.94
21.32222222,0.72,1016.24
22.33888889,0.72,1015.56
22.96666667,0.71,1014.97
24.88333333,0.59,1014.3
23.84444444,0.66,1013.82
22.72777778,0.71,1013.79
22.24444444,0.73,1013.7
18.98333333,0.89,1013.8
18.9,0.91,1014.28
17.77777778,0.97,1014.42
18.23888889,0.93,1014.5
17.68888889,0.93,1014.31
16.13888889,0.97,1014.39
16.11666667,0.97,1014.01
15.77222222,0.96,1014.15
15.60555556,0.96,1014
16.13888889,0.97,1013.89
15.71111111,0.99,1013.94
16.13888889,0.93,1013.48
16.16111111,1,1013.57
17.3,0.93,1013.35
17.85,0.96,1012.93
17.94444444,0.98,1013.57
21.68333333,0.83,1013.25
23.79444444,0.74,1012.82
24.92777778,0.62,1012.52
24.63333333,0.62,1012.09
25.97222222,0.54,1011.15
26.06111111,0.5,1010.54
24.92777778,0.5,1010.4
22.83888889,0.61,1010.22
18.98333333,0.78,1010.32
17.65555556,0.86,1011.05
16.18333333,0.92,1011.2
16.65,0.89,1010.9
15.9,0.95,1010.53
15.1,0.95,1010.21
15.1,0.95,1010.12
16.23333333,0.93,1010.1
16.13888889,0.93,1009.7
16.06666667,0.9,1008.91
15.57222222,0.96,1008.33
16.06666667,0.93,1008.24
16.13888889,0.93,1008.61
16.13333333,0.99,1008.38
16.16111111,0.92,1008.62
16.20555556,0.98,1009.11
17.10555556,0.87,1009.05
17.2,0.74,1009.25
17.68888889,0.6,1009.26
17.19444444,0.62,1009.28
17.17222222,0.58,1009.25
17.12777778,0.54,1009.64
16.06666667,0.61,1009.92
13.91666667,0.72,1009.96
13.84444444,0.72,1010.63
12.86666667,0.78,1011.03
12.16111111,0.8,1011.24
11.09444444,0.88,1011.77
11.22222222,0.87,1012.14
11.04444444,0.8,1011.95
10.57777778,0.8,1011.44
10.06666667,0.84,1010.41
8.983333333,0.89,1010.64
10.02222222,0.85,1010.39
10.50555556,0.84,1010.63
9.927777778,0.83,1010.12
9.883333333,0.83,1010.58
9.994444444,0.78,1011.34
11.16111111,0.71,1012.18
13.8,0.64,1012.99
14.7,0.6,1013.79
15.99444444,0.52,1013.87
16.06666667,0.56,1013.89
17,0.48,1014.24
17.10555556,0.52,1014.56
16.13333333,0.56,1014.67
16.06111111,0.52,1015.06
15,0.59,1015.73
12.28888889,0.71,1016.36
11.42777778,0.75,1017.42
11.18333333,0.76,1018.33
11.11111111,0.77,1018.82
10.06111111,0.8,1018.97
8.816666667,0.86,1019.25
8.177777778,0.89,1019.56
7.855555556,0.89,1019.98
7.622222222,0.89,1019.87
5.972222222,0.93,1020.14
5.255555556,0.93,1020.35
3.844444444,0.92,1020.33
4.844444444,0.93,1020.73
8.466666667,0.85,1020.76
12.04444444,0.73,1020.82
13.28888889,0.59,1021.01
15.76666667,0.45,1021.21
16.06111111,0.37,1020.89
17.15,0.38,1020.59
17.18888889,0.38,1020.02
17.77777778,0.37,1019.4
17.26666667,0.41,1018.78
17.30555556,0.38,1018.19
14.99444444,0.55,1017.79
10.13888889,0.76,1017.78
9.194444444,0.82,1017.9
7.338888889,0.92,1017.88
7.244444444,0.95,1017.6
6.555555556,0.92,1017.36
6.133333333,0.93,1017.3
5.116666667,0.96,1017.1
5.438888889,0.95,1017.31
4.972222222,0.96,1016.81
4.511111111,0.96,1016.5
4.311111111,0.95,1016.42
4.927777778,0.93,1016.31
7.033333333,0.93,1016.57
8.738888889,0.9,1016.22
10.07222222,0.86,1016.68
12.33888889,0.79,1017.27
13.09444444,0.77,1017.29
16.25,0.71,1017.08
17.84444444,0.59,1016.78
17.85,0.55,1016.26
19.81666667,0.5,1015.93
18.75,0.53,1015.84
17.76666667,0.56,1015.83
16.08888889,0.77,1015.99
14.97777778,0.77,1016.56
13.92777778,0.83,1016.96
12.8,0.89,1017.39
13.26111111,0.86,1018.17
12.85555556,0.89,1018.55
12.24444444,0.89,1018.74
11.71111111,0.92,1018.72
11.17222222,0.93,1018.61
10.53333333,0.92,1018.74
10.42222222,0.93,1018.74
9.616666667,0.95,1018.71
9.844444444,0.93,1018.85
9.95,0.93,1018.87
12.02222222,0.87,1018.99
13.77222222,0.77,1019.17
16.03888889,0.72,1019.36
16.96666667,0.63,1019.59
17.66666667,0.6,1019.46
17.71111111,0.56,1019.06
17.71111111,0.52,1018.8
17.17222222,0.59,1018.66
15.11666667,0.81,1018.55
14.43333333,0.84,1018.56
14.00555556,0.88,1018.92
12.84444444,0.94,1019.14
12.90555556,0.93,1019.45
12.72777778,0.9,1019.66
12.70555556,0.86,1020.15
12.23333333,0.9,1020.3
11.20555556,0.89,1020.37
11.16111111,0.93,1020.59
10.57777778,0.96,1021.03
10.45555556,0.93,1021.18
10.96666667,0.96,1021.69
10.41111111,0.94,1022.07
8.861111111,0.93,1022.76
8.788888889,0.93,1023.18
10.93333333,0.88,1023.95
12.75555556,0.78,1024.45
14.97777778,0.67,1024.77
17.04444444,0.52,1025.04
17.77777778,0.5,1025.33
18.86666667,0.47,1025.42
19.77222222,0.4,1025.22
20,0.41,1025.02
19.86111111,0.42,1024.74
18.85555556,0.47,1024.79
17.2,0.59,1025.14
14.1,0.77,1025.52
14.93333333,0.82,1025.91
14.00555556,0.9,1026.12
13.93888889,0.9,1026.52
14.37777778,0.91,1026.6
13.83888889,0.9,1026.84
13.32777778,0.96,1027.13
12.55555556,0.93,1027.48
11.10555556,0.93,1027.73
11.57222222,1,1027.85
11.86111111,0.96,1027.9
11.92777778,0.94,1028.06
12.41666667,0.79,1028.28
13.57777778,0.76,1028.63
15.93333333,0.64,1028.94
17.6,0.54,1029.33
18.66666667,0.47,1029.32
19.92777778,0.45,1029.23
20,0.45,1029.31
20.93888889,0.42,1028.85
21.08333333,0.42,1028.62
21.08333333,0.46,1028.31
20.08888889,0.44,1028.34
17.82222222,0.6,1028.41
13.91111111,0.77,1028.6
12.41111111,0.85,1029.01
11.13888889,0.87,1029.41
9.466666667,0.93,1029.51
9.294444444,0.96,1029.79
8.377777778,0.96,1030.01
8.355555556,0.93,1030.2
7.966666667,0.96,1030.2
7.244444444,0.96,1030
6.716666667,0.96,1029.9
6.461111111,0.96,1029.92
6.205555556,1,1029.89
7.711111111,0.96,1030
12.21111111,0.95,1030.02
15.88888889,0.69,1030.11
17.73333333,0.61,1030.29
19.75555556,0.56,1030.38
21.08888889,0.49,1030.27
21.18333333,0.41,1029.68
22.19444444,0.38,1029.28
22.26666667,0.39,1028.86
